"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
-8.73333082070667,-11.1086514726891,-9.27393629988795,-16.0758270830112,-6.04129053831287,-8.66572394186957,-9.38219933700096,54.8032143734163,17.2795587109867,25.1182890307973
-16.6892151580644,-16.1592063708459,-9.75077293411642,-7.80366492190305,-11.9262875872161,-16.5062421564609,-4.83626583480788,36.7946727593138,6.97494789527846,60.6383438642719
-15.2689398460584,-16.1665196954287,-12.5350087122247,-11.8490062391148,-14.7072885871674,-11.3168673979943,-7.25874454481434,39.4612000616267,29.7719761892804,46.1968151424313
-13.4457606551535,-4.32236049715895,-3.22365980346268,-16.2315622297749,-8.87143872549525,-11.9163291580174,-9.03806700891349,53.071923297958,33.588112280611,12.7868352199963
-12.6425925723589,-7.2566473951037,-7.49415925682569,-3.05292962815566,-15.6675582308657,-6.52938315312378,-6.48347364177182,44.776279878302,43.739157497714,21.9214793469175
-6.3307535589342,-8.17752038845047,-11.3322669071052,-9.28862337019527,-4.08089231347526,-15.4686450433587,-13.4416524397768,37.4350945209037,44.8776011150039,6.92993240558426
-12.4773926798641,-4.39102251548506,-15.2246752404924,-4.30543836797774,-9.04974000860145,-13.2611204010937,-14.8510790044856,9.15824925091001,29.547615533194,22.937292045675
-8.62066030487185,-8.55433977721259,-6.96905391733441,-7.29156686457386,-7.72613107732544,-12.1241012298428,-7.16303202747041,37.6654154008836,0.154808274999959,10.5262815233669
-6.39404162208643,-10.0519117875942,-7.56224957904173,-4.43188101778412,-5.51052241902985,-10.7932085956181,-14.407569990349,5.30403243270703,1.18470638816943,7.19326830657665
-12.6013173552961,-7.18174803031608,-6.09457711846056,-13.7017700590231,-12.1855198306297,-7.39387315222667,-10.8248794544544,63.8741825146659,68.0386306576955,69.5196490180388
-15.3024377026679,-4.91608023252012,-15.9323118280517,-15.5295702559059,-14.8101006587185,-5.6308958828249,-12.3302981586708,35.0516933016828,56.0519613730896,29.4916305110324
-9.71396278194944,-14.4152035453157,-16.6481297211368,-7.63132643968659,-4.85324277108489,-11.0797527649412,-10.2357500811326,68.3787398736749,47.0272253327945,74.5693543780013
-7.05380533715477,-9.99162606245046,-8.39501743228268,-4.73117094614683,-9.2418767965734,-10.6909917248534,-7.79411388269626,59.7091902493034,30.3277018835186,61.7860628715309
-16.4039900183356,-3.50684080927353,-10.0565046812375,-15.0991574400947,-14.5283672565049,-8.49293064928567,-14.8819062768589,16.0192383398011,64.1698369993013,10.2625801260117
-10.9733317016345,-14.8465669010081,-16.9438652016572,-14.1379814816946,-12.3905748427087,-10.8244923879104,-4.826892506334,63.5030852385331,16.0977434776782,72.7752407316584
-16.2157962952903,-11.594149611833,-12.0365638601161,-3.58229790284019,-13.7688822970525,-11.3877084973441,-10.4579715275322,50.9815148019057,11.4763944355189,25.8533706806658
-15.1088680570573,-5.54369709035615,-9.66277556857839,-5.08588703641249,-3.94171787960082,-9.09121938335803,-8.41564235146297,64.8800950383302,26.0602898868383,52.8534797619504
-10.4979201948931,-14.6760447239224,-14.4173731766162,-12.5294718744387,-5.58224624027451,-6.85240071306378,-9.41847045738297,48.5560336841969,34.2858924772998,3.11818859876948
-6.11009105726192,-10.9902459770329,-10.8262187808361,-9.65715375571931,-14.0140639551734,-4.15791342912055,-13.3316937025515,55.1526456686784,11.8371366277628,29.0893874804315
-15.0106201258413,-5.41570412148535,-4.23451461536251,-13.0051364810136,-14.6531357128206,-4.91648531670263,-8.05049405299593,60.2711347359291,32.2723621481156,8.18360119930585
-5.92210505412752,-4.77085914157983,-5.22936060648644,-13.2408058525911,-6.33102743217815,-7.84899517447641,-8.71541357138008,4.23562421486713,44.3328870571568,30.0162111445447
-9.10705239899643,-10.6146850908147,-12.874485337663,-12.1163450740455,-5.37324168818537,-9.5585747242379,-8.53157591872383,62.5706007846049,12.7235373526288,2.64674285263172
-9.80940357597033,-7.53411341144284,-13.8198933261065,-11.9738526423685,-11.819390280047,-7.27726232841378,-9.49865178138902,10.9585297336103,29.9540282696311,47.5297034640913
-5.74660496032564,-3.60148906226316,-7.25529534803284,-14.1039183540624,-11.7797906227517,-10.894363087838,-6.86858568664268,11.0476535862952,4.69336855065194,25.9668589365785
-13.1380159194395,-12.7618000311214,-14.5692855866379,-7.58149416175671,-14.9884672719906,-15.1194252030966,-7.80779215374682,42.6970851361868,52.8401139598049,33.341744400555
-14.6178403544035,-14.9275077123023,-4.77462016363209,-4.39718560441956,-15.9674303492187,-10.6434419871313,-15.676360001653,9.34522399999551,43.2828854581865,68.1069660194626
-15.7928117516031,-14.5059958657753,-15.6052602453302,-3.72938944486948,-7.88222018992854,-3.98450071662851,-5.20532241663989,49.9494841761596,7.81349729700596,74.1827678742644
-12.0131792578208,-14.8337026573974,-15.8328750185398,-9.44026282285387,-9.72327350308746,-14.5208430954278,-13.8962841227981,24.1951312411751,25.9011707409751,45.3069339994749
-16.8321500432626,-12.1617075350522,-4.71102792559098,-9.31294018299226,-12.359037909958,-15.2975555638298,-5.39208578515472,5.97163648896385,36.5139282921678,47.6752160511038
-10.2509682951574,-8.13816947622225,-7.09488676999649,-15.8223488202495,-15.8000456784521,-7.47335271452973,-12.056481633964,70.2666242124571,29.4695649447734,35.0594099461217
-11.1843191309166,-4.76152557840897,-10.9288116532918,-10.0229811297907,-6.88761073176609,-15.8362570289564,-15.8173562384723,65.4533430831973,2.50505095391418,58.7019776531321
-8.14110711137718,-4.13124929184653,-9.01948255826673,-7.33551152074896,-10.3261897841864,-14.7290354047632,-7.23285817967495,2.00261938307667,6.80090644807206,57.2784935398784
-12.4088379646819,-11.8821470629359,-4.46494573827414,-3.56439885068918,-11.2411748167672,-16.5614477386852,-11.1415539425113,45.2321444585163,71.3574492890155,25.3422764497285
-11.8733090612874,-6.81806727019651,-7.31964349362766,-16.2178480238048,-12.2787820091378,-5.05151191106858,-13.2481100505288,7.5292684015003,49.7148668774636,71.8122800187324
-15.6161774088144,-11.5381489341008,-11.0008061971762,-12.7059519545413,-3.1974466476948,-15.3531978544239,-16.8523784341966,52.5511792653473,51.1211426251859,18.6167138899793
-3.0909682149142,-15.6542955959514,-8.91172558955569,-7.90040683494555,-7.99512206866639,-8.27073081952985,-9.75543745155865,72.4004290731275,24.6222887683078,26.8884192480356
-3.54091845716117,-10.3872437026245,-16.0849604795389,-11.2093044240144,-14.0966115841959,-5.70345676002232,-15.2266910472563,25.1438222528785,25.0944686276664,51.9136282059888
-14.9146789627559,-8.82235238083359,-16.1943934246991,-12.9692053779382,-13.7101933650849,-3.20058104540361,-8.27746634306945,3.72787883607089,29.2654159290658,39.303747642471
-15.6701725830366,-12.7482692328324,-11.4650127852801,-12.824531690537,-3.39851256567473,-15.2649741911758,-8.37836827732995,62.8008337698877,72.3706769869023,2.1174262746179
-4.00421293835575,-9.24581438554823,-14.5862759160134,-16.2086968641081,-6.51380147794401,-3.9421403873316,-4.03526144320052,37.1979995220609,24.850809530227,66.8359566105937
-12.773187617993,-14.5785013226918,-14.3955418445654,-14.6458948025359,-4.38847515181312,-3.67377695758175,-9.21489375576377,17.1852809340111,45.8642910164141,48.5807130216155
-16.6204690949796,-13.8647453262731,-9.25985970224068,-5.65540536032338,-6.4790170922298,-16.5873305257037,-8.35207955666957,23.4831027242064,68.3810867240711,23.2363857365039
-6.46005642802594,-5.98875488459179,-12.5293915262492,-4.42059050270356,-15.350211461761,-9.49728510409268,-14.1369346562186,18.5116221449745,11.2234137189807,51.6060857283999
-8.07122209111694,-15.9760701821875,-13.6488899025829,-3.79964278797246,-9.52157466803072,-3.62870423841011,-12.8307436391199,11.250214798213,28.4746117593488,3.25024355627247
-9.42695422718348,-13.6115662667882,-16.6952991128876,-13.4227685672236,-8.18778557596356,-8.32610088523524,-13.8765014970056,60.8211906623386,36.9149928481551,1.60940757556236
-10.2234627825506,-11.2364538140842,-16.6769087236151,-5.55493258693116,-15.4892397486661,-11.5561087588337,-11.6561238118215,52.1210882213898,54.4837560409913,55.7204506198643
-15.7076819556216,-7.14546366002783,-7.85730470353318,-10.7773328773207,-16.4119158586618,-16.7954623879245,-8.63746666345559,0.425716060685227,4.81343557242653,69.4485162881319
-3.23270732972212,-10.9161266388469,-16.3017356602759,-12.280349341712,-7.41736747412989,-5.4321707067294,-15.5016260947199,34.4658594687819,47.7341869881784,24.0433736920066
-9.50408191804215,-16.6662091977629,-10.6905896019689,-6.05776101705013,-16.3133068092796,-4.32998719739635,-15.1238515111795,16.3937270135852,57.9874384271039,9.03457557228394
-15.8467350500734,-8.52473849294893,-13.1382808226668,-12.8451673744759,-16.709946408377,-10.009909496238,-3.95460250695609,13.0141586999525,25.9747007529892,11.6888043498038
-12.3144861370479,-7.38592821302358,-4.25883017721819,-9.25340576932859,-5.63439064773032,-14.1103749197638,-9.8136296036751,64.8373276736238,51.9932412702532,60.0912861755525
-4.61902266369341,-11.8134987235744,-14.503747117871,-8.15988573938562,-5.33088610488549,-5.78081314631225,-11.5451583074997,20.0617677591392,28.9550343929557,67.2567970019882
-9.88865567507315,-6.26609187654173,-11.380622938015,-4.61440872237785,-8.53515181445237,-15.5405959536438,-12.2861961824275,32.8663511477876,53.4602053437266,1.17933466749382
-11.0002996204221,-3.2190393957994,-3.64392210194329,-9.15454587928672,-11.7487884636903,-14.0520614142311,-15.0294556102091,31.595402310323,7.39686210758518,20.1882383006159
-11.8475007063881,-3.29530268737907,-6.25072607049206,-16.1432823220487,-9.75658978824643,-12.7153822317752,-10.1728372023618,57.3348266917979,56.670318014198,40.0394491061394
-13.0884499017498,-10.3088313624728,-5.43145705074445,-13.4038806344699,-11.4282380631389,-12.1703792720931,-7.08909910865082,23.0688878074754,45.5140557135805,16.4420070889173
-14.9610119632967,-3.62977282217704,-8.63804329482978,-8.5334385980228,-14.1759641137365,-3.26767394633591,-3.12040707649943,63.9597609745979,42.9191530818993,36.5855317166483
-9.70548804074433,-15.0930332877254,-16.8457586260038,-9.10434236486536,-13.2992565603289,-16.230832723394,-11.3964870458823,44.9565960179432,62.4627123742481,48.8154663535184
-9.93553969760518,-3.66881565943873,-7.07229826598521,-16.1732384580472,-13.0363407738195,-7.61957117587095,-12.0312956157704,32.2576864107919,18.9874993320031,43.8678513009741
-8.81783147456497,-15.5601399678811,-7.14636170139024,-10.0930007426296,-5.28947586801415,-12.1647376042339,-11.089129017964,48.897894217819,36.3500841480098,18.0845966957859
-5.33659081978817,-5.3459461404318,-8.41580142676318,-12.7603504817928,-5.12207796489447,-11.2586144133871,-8.5742210187749,27.6028389579908,40.5168481836969,41.3467986534233
-16.7610644271681,-5.00587727357214,-14.8165725082108,-14.0087074306179,-6.79464788574958,-6.3107493920452,-5.57993837346649,51.8358784455922,72.0968248012068,39.4938579541398
-12.550148251547,-16.4273615153413,-14.1776734203519,-12.3207169730915,-10.6987597414465,-14.9817222709851,-11.2321695005358,6.09849401559331,11.2565125630936,65.390638157283
-9.39080393781653,-9.42177348282607,-4.59174136073049,-10.3149324147869,-6.18171914878301,-11.7212451738804,-7.74335284851631,49.6764678311942,71.0738317688811,18.7816231842502
-15.9056602761792,-4.16150068378588,-8.47329309540102,-4.98342479463899,-14.5792599229729,-9.60013528508134,-3.24321603737446,11.8384497033781,14.7345161083911,48.0564703655778
-12.0811527851466,-7.42061759890057,-7.46744826027891,-5.31091751673305,-10.8794582265299,-8.38205118321069,-16.6477264927132,18.0721537085425,6.14280659357901,60.4714604031702
-9.19795458473358,-14.015013287121,-7.16700147088617,-8.16926375595247,-14.9682157903109,-11.3329582694345,-3.59925172876474,14.243074208399,62.176782067545,44.9515364949417
-10.9434887417643,-6.33658431874262,-4.76221719665825,-15.1310051922565,-8.74268875371805,-10.5231326038451,-4.68361803843547,38.1989287441189,68.6663486596313,39.9252908345021
-9.78814934012667,-8.86455865188502,-7.58556414793385,-5.88475622212095,-3.40904511091253,-4.88197927248292,-16.1098103526598,14.6211270199448,15.8597410865652,8.27419075478101
-10.8536881973706,-3.99080507287756,-15.0393701620437,-3.4647341305213,-15.4687663941053,-7.31272768735466,-4.63896187459258,47.7981384021579,53.9008451941365,52.6244672506931
-7.75033193695312,-13.7138150610784,-15.1907133529964,-12.4657786623091,-3.12779481269512,-15.3335481836996,-14.2141981451679,16.4958807909745,55.7639066458738,64.6409539162356
-11.1083851037207,-12.4674027631935,-11.2959182549445,-6.4336916740383,-16.6823422902292,-9.70078997994633,-16.5080159819922,17.2641953958257,74.7702922307944,35.8812518793857
-11.0089528852431,-4.40432532688836,-5.01807962955348,-8.52422763893241,-10.4398064855239,-14.3492876133965,-7.38113316521095,36.0940212962218,74.6924459153262,67.7167503991106
-3.25789537848206,-16.7310574191045,-8.76832640360948,-5.66613365041651,-9.10286092915805,-14.9962032353054,-3.21038385083852,58.9455683034263,71.8997630132362,24.6203736403375
-5.62391230671015,-13.3587304618321,-3.94102508767648,-6.91664401187329,-7.60374427189026,-5.58752151218802,-8.61857923972886,46.9391377016029,69.7266528960492,64.2231411468296
-7.46864518348919,-6.41746439659316,-5.78341980153741,-7.34595196228754,-15.4065985810785,-11.0128259792766,-15.7854835269237,40.9539131474274,48.9929408625292,47.7923134755052
-14.0144704457424,-13.7270014543263,-15.8123146585254,-8.11990974695236,-5.14132902075676,-11.9608429581793,-8.12711009863159,38.1179477113124,62.1595156795986,26.9425930522266
-11.7907558796173,-14.3892293960364,-7.73397804359347,-16.9580372611093,-16.5892607349358,-7.33591103643226,-7.68017562269885,12.8294289196841,13.5929009198269,66.8091832917882
-15.8183865365013,-7.5103666715161,-13.2938168587736,-9.72658400654001,-14.1316461623143,-7.2401088622394,-16.8350205045892,8.71590996262967,31.2649240450992,66.2848804123176
-15.2387609932967,-6.35730646130629,-9.7209687444889,-6.27292093782826,-16.3320904028472,-12.6058732915591,-7.84924001871282,60.0199483414355,33.5243723251799,6.28208220013767
-6.7284833531226,-4.73676635206351,-3.98950462385314,-3.44546638971008,-7.60700792381168,-5.11560075844964,-10.6010466955588,36.705383837776,66.1056762429653,16.8140335272532
-6.56510682503926,-6.93358285807492,-15.1424675964019,-5.19646538250987,-7.13850849843165,-4.30656062901718,-9.21681299191434,51.6519159805379,33.3332077764964,9.1153650530905
-13.9285636142502,-9.83150622981321,-9.43920356619917,-16.5025542367166,-9.77751367024053,-3.04870246683667,-9.56229808757128,41.113372626045,8.62411961380276,58.3687463857932
-7.02521449228562,-15.0811190476795,-16.791743764786,-8.09533855027566,-4.25036614565784,-5.92195313487668,-4.76231812785659,14.4741844470205,25.4568148055056,30.7459243578895
-9.35154030694347,-12.5204019588111,-11.1129985303278,-5.51287455264618,-15.5638760258364,-11.8008652373026,-3.70733238856541,2.73910356002161,65.0722689764458,29.7770318428462
-12.2876693079681,-12.6238252674737,-11.1819159825123,-13.1853627900137,-8.58058104309533,-7.67714215553319,-9.31326051478647,72.6384708834754,0.756662844558014,64.5488684357959
-11.526544126383,-12.0676875257767,-12.9095825533113,-8.94525125103537,-10.3182870043991,-12.9597632169672,-8.00679669909459,19.9827354107634,1.72054758690647,21.7509352283261
-11.7570878767818,-4.78410235733585,-13.1608977676909,-6.93186984351743,-13.0687691430114,-11.7383665231671,-16.966860885649,52.6027986149595,9.87785462064785,49.6957355449616
-6.36399949814379,-16.9039855925227,-7.42815465889359,-13.6249208606938,-4.58013100355957,-13.7448914682171,-3.82932966289343,15.3184347008471,67.337355028413,55.4759213023935
-6.04384384167427,-15.7259836738482,-5.57747764932551,-6.36877972515998,-11.2493481567898,-7.00319384394819,-10.6083115274231,13.7787738762097,59.149435457855,42.3903628201224
-10.4651885383995,-16.5114857105445,-15.2572697561695,-9.81751483266195,-16.358832693195,-13.112723763905,-11.7176146542863,61.47958212003,55.4850743664661,0.159696984977927
-13.6706896922858,-13.5520836479841,-7.28873635029746,-15.0187929546139,-9.37431932613952,-6.71528856257489,-15.8820082268487,42.4765425783698,0.264526206959272,31.5013878359401
-8.80362472519558,-11.9964016630054,-5.93705793349678,-4.11785758561408,-3.17400053763762,-9.77288113767328,-3.92367934565246,22.3917468717671,43.6339163553435,46.0844481304754
-9.958967094908,-13.6935190288951,-12.773213672576,-13.4964490912119,-16.8237597110113,-5.45800842399523,-11.0061831047819,65.3627516116365,5.23671092384029,36.218164502643
-3.64249384773849,-11.262343966404,-4.4475522796819,-10.8226206509629,-10.5036353444224,-8.44368583637755,-11.972306481577,73.1581793182588,22.084928711399,8.0594148944132
-3.13477528553875,-9.38902368960017,-7.02680721105915,-5.38429726535501,-6.65696998072416,-7.02728526748065,-7.33496566642029,19.86678929872,27.3901572328003,0.350322166801197
-15.7134771752809,-3.63122268311633,-7.37257817904558,-16.727699211516,-6.62342925878381,-16.1010817944179,-15.1592470438406,11.1094854917319,24.7212745649507,30.8951254126383
-4.39409176193271,-12.1992006082372,-4.01274051817646,-5.3452113559749,-10.5104721334744,-16.8913332684669,-6.73808993590577,59.6016361542977,40.5991329719487,46.0232305705023
-8.12942027828982,-6.801208776135,-14.8638977728882,-6.29046150502935,-4.69988139191596,-15.7659209530856,-11.1589626912051,32.984590432921,13.7555305637594,1.97435079449206
-3.66574136115611,-4.18613739339262,-6.13471272122301,-8.72018658846198,-6.23719019237114,-5.21018968810793,-15.7646422084183,64.0937518458988,0.506964083685307,24.7875295879785
-12.2501040499955,-7.42770674075093,-8.52135606815526,-5.83726603838801,-4.95361558177322,-3.15451681020949,-6.89998061752785,16.5789904713572,9.36194435752113,22.3881836061075
-7.03681984103983,-5.78195716114435,-14.5593572381204,-11.425319252423,-16.1210540489685,-12.7598453366156,-16.9285086982595,21.9804821529659,11.5940782074351,54.1433361703937
-10.7354584912448,-15.322619769407,-7.64766685742047,-11.1969020812595,-14.7325111760679,-5.80350172028225,-5.80517564824363,7.61222309307195,23.8774850780843,63.4103819517943
-16.0287450932185,-9.14033568787947,-9.16958098064642,-10.2716820210721,-5.03391330742789,-13.0425295539014,-13.7145546624814,19.9419335304236,67.8506542464544,57.6281824446574
-15.8874904569141,-6.28584145000251,-8.88232337691169,-10.7356960221939,-11.5346415980253,-8.41263264665054,-8.91865646742424,33.1903106718615,22.8513968967134,19.8432104751002
-4.71578323354199,-16.076662407048,-4.10097500258451,-7.39505317198206,-11.5056300227153,-7.29130670682853,-14.6017613600669,18.2890577801736,27.4828181536286,37.1611932794913
-14.3640620434075,-16.2926912989761,-10.8875847071819,-6.1105169403092,-13.6784682385889,-10.6061386385667,-5.73139890717808,25.5788010705553,37.8558827357716,37.3634196753788
-3.91124520067591,-6.05758761132229,-16.394420531278,-14.6534077141443,-16.783089626391,-5.21269923809823,-16.0587871281439,41.8024832513707,48.0367444518604,48.3887493253453
-12.1284834080185,-15.3580174789364,-8.4928174494924,-11.5517735910635,-14.0873884955011,-8.65460271621169,-16.9817268571318,52.2407487908495,0.714387234149035,0.540513810835546
-13.5300300304256,-16.3740760780456,-12.8904298314336,-6.52349587390712,-6.08488702494698,-14.8701474205279,-4.80025169294747,53.0120840746444,72.4785826314124,16.7769388779067
-7.15578274291521,-7.63164040966611,-10.5934448145116,-15.6809707331858,-8.89183090248006,-4.81252962505072,-8.56010277541634,47.0146142698475,7.34721686960547,55.349870524148
-10.8286762412703,-9.09337134863623,-3.07840184122231,-3.41922091937205,-10.396599952484,-8.00772446459345,-13.3828224090501,33.2840716437553,64.6204514379962,11.449091735197
-6.20949510380253,-3.27422007354535,-13.0430964938216,-13.1401095931893,-8.35051354991691,-11.8643689347091,-14.3865594755779,40.8200153135229,35.3726338676352,43.3650911327626
-6.33718109807279,-12.4040263192393,-5.25677343333839,-9.41966197214182,-10.6394053861625,-7.5649446601104,-8.07576927073533,30.9582374002668,73.7103879622417,58.8718097636593
-5.72210867166752,-15.4831379615632,-4.48032988872705,-16.4838832875895,-9.06366753076995,-12.4351022126735,-10.4133326170328,64.3452842071129,0.346624415530823,17.2923378834617
-16.6221018930138,-15.2492148631117,-16.5806025679065,-8.87598572128685,-10.1589066076442,-16.3205653764107,-4.06796740176668,57.4302353504696,33.2226957810461,43.4405904592888
-3.48755411636969,-14.7852464516568,-14.3058330057985,-3.07346902754949,-11.8407956701033,-3.97493536301516,-12.8696338281864,62.0331997381523,65.8131196849456,49.0703658909886
-4.50193239361514,-14.9392894529598,-10.6191862004274,-14.3897509131567,-4.52250206789561,-9.04497991753928,-7.4586188701042,59.889304950228,11.385044958751,69.7300212948409
-16.1834102538512,-4.88794296170305,-11.9207453818871,-6.45527627160028,-6.20729288356239,-4.97754816968273,-11.3107609870327,26.4409170131315,54.8526035687188,12.405488477071
-3.02090438819351,-13.6174669017969,-10.9734443418994,-8.72814228032064,-4.06212247488694,-8.08113702043937,-15.0447842379799,61.6143987973337,3.37876359159127,10.4232455356163
-10.3787234529923,-14.8781226455667,-4.10656016441947,-3.92726224218076,-11.1213730665701,-10.4522174837901,-10.9926260317904,50.1997529417044,3.65043188004638,20.4787907919323
-8.59188909585355,-8.64132625589706,-15.3119767828467,-8.24096470109141,-8.20652495615464,-6.76931619120529,-11.8637562458338,26.3724035619583,27.2887271059211,45.0660587510385
-13.4159460386084,-7.10376552120922,-14.263263458726,-14.773160920287,-3.84528558452241,-11.4381992797051,-12.3123918151762,16.111647023703,58.970183691656,50.3692585732089
-14.8568938293564,-6.24860873500723,-7.45621424608538,-12.6257102024797,-5.1422701427876,-9.75788066762593,-12.4726538152518,61.5122574996552,10.361212278984,36.4986630346742
-11.4468703659382,-6.32970303132478,-15.8793066118699,-9.56916273991577,-10.4617571515595,-6.47284655543417,-10.4014725239817,7.77325572461123,66.947230975813,28.7508761161007
-3.43017012141086,-16.6894693636196,-11.3092086724821,-14.1662316917237,-6.14582584973751,-13.4072425314696,-9.52987616399908,31.87178165238,23.5029254736146,20.1640689524997
-10.0608625305528,-7.11914106887858,-11.279870367127,-10.9290328141591,-16.1375204389966,-15.502118820502,-12.6395938071385,70.7994196609128,66.5494967916165,1.52536252685823
-6.01569829414086,-15.3063637258043,-5.12452543049771,-9.66778033103515,-8.05735272003571,-3.63637989811879,-16.787771970917,62.6757689408027,30.1435935048095,50.7672135926317
-7.35363267375296,-16.1944588272548,-11.4492515120227,-3.16341440569935,-4.73031903617224,-15.8381263583386,-15.2714495163159,53.8260926948162,60.4347400948056,40.3790397150151
-16.3475101504046,-6.02023357977718,-5.2191751975622,-13.2643585090856,-6.02398740500538,-5.08237927895505,-7.06020138197951,14.1537885578116,43.1918835398799,55.9337088251486
-8.20406945647206,-9.73478284675768,-16.4630998320072,-13.331816162514,-12.7106125718895,-3.70754449043796,-4.79152075935202,35.6610160082113,33.0623650451715,57.0327623093559
-12.3423731507636,-4.24604503718903,-11.6685348100844,-7.95365014387667,-13.5254332323042,-15.1960385852177,-16.0413979992843,13.8838420141255,33.2824058804777,32.7189759174013
-15.376321395183,-11.4376965081538,-13.2506718928828,-3.83833498459775,-13.2158813887862,-11.3579379316438,-12.3951435524863,29.1400021050882,72.6333528980613,63.9211936623731
-7.00113813022757,-12.1803187302249,-13.9226363014239,-6.64980077315727,-5.36087130732508,-8.92151903312421,-11.5288680388159,13.4672890445217,5.04708430870087,51.1141321575036
-4.95998547619162,-11.6077539239191,-5.62002233764576,-8.33773942170991,-9.14132017272571,-16.1474440275561,-11.3203137387899,35.2014156954596,41.2692404047935,52.0326789687329
-6.84684039133601,-16.631241363381,-7.03813284148742,-12.0973990210569,-16.5544142741505,-3.81415544945327,-16.4483207969586,61.01388513805,16.1334315900109,18.5116915446881
-5.39916065957956,-13.4285966238575,-6.26972440615017,-11.7332422001096,-15.5106198635525,-4.66029054163629,-10.570659567364,31.310727495508,31.3679925393022,44.5417933826102
-3.05231334177777,-16.472551246589,-14.4057849191693,-13.643358654425,-13.7563271747492,-13.0099273178712,-7.27390520910779,6.22795176047366,26.5294330424338,0.680552640301175
