"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
-6.86294820021931,-4.36643607355933,-3.56170180444559,-10.9806182749928,-14.6832523290194,-14.7063366389307,-4.20529940357665,-10.587768306375,62.5772835626383,17.5960699993127
-6.93465240976587,-9.63081754095713,-15.6482868322423,-10.0718871835014,-15.7290326474863,-12.4812784308218,-6.65872554829437,-6.56938674723823,42.3855431053962,46.685795706755
-8.94296189483581,-5.81614742296562,-15.1276727731447,-12.3088325765398,-16.5533751995834,-13.5498177201725,-6.50706554613914,-11.7296079031955,54.1573817877739,19.0894283727568
-12.2543467097422,-4.82252539078006,-11.1324370921408,-4.03662087966129,-12.6643773709172,-12.1083968970105,-5.646668612896,-12.753140090893,11.3826600015338,46.7550374967512
-11.5673552713152,-11.9595701793176,-10.0695356973223,-6.53021646223404,-10.6073533036052,-13.6501717116991,-3.26546794142527,-10.876070747538,66.8264778064156,24.455752814695
-9.70939908586908,-16.8632024844158,-9.78542387156095,-14.8154668773618,-7.1712707973579,-7.65118539431784,-4.78901356283017,-9.83215086781839,8.2798819221498,60.9248238128785
-8.52318406288605,-5.62956036808388,-15.4897833194681,-15.9215505268807,-3.37762579950178,-6.37615206947224,-3.99892975471634,-8.5132545925607,74.1823862922436,57.3233284157119
-5.60148503478477,-7.23819039749308,-15.314625009092,-11.8425991226081,-7.62284654631512,-15.8415284569915,-11.1339903900889,-8.09271275524888,55.2073058601294,1.2844381411036
-9.91711333246902,-10.071815417185,-14.4399545680778,-12.0436690861201,-6.69074118234496,-15.0222836193885,-10.7613295182325,-5.01313770388113,19.8425692584249,9.74804960574838
-8.38672040897841,-6.25125674018124,-6.91575033961982,-3.95955887822853,-3.44658171684062,-6.13932457325654,-15.3032417659792,-9.39409851407958,0.968597574223531,28.9794751015201
-7.00250227692071,-13.2981084636818,-8.73562905430049,-14.5496905063353,-7.57489001316391,-13.2115688169599,-13.0364391394975,-15.2324330884479,43.4007981559436,0.967202963086311
-13.2359695039033,-4.93895504949102,-15.9250131491222,-11.8227411189182,-6.07833960921597,-4.03949110689433,-3.21960345258424,-13.9188192902952,23.3218969212554,18.8407961467572
-15.4676126557151,-4.19021545516048,-8.25651712105842,-9.08980921070976,-12.2370761287329,-13.8727097294903,-11.4812121846536,-11.7936010710448,56.4642736852169,60.6076926872833
-3.76916748380102,-4.59373684765166,-11.475528264326,-5.32668430570979,-13.4450071315621,-8.76560726609081,-9.31987541426485,-7.83461160232313,37.8975870889728,5.22002940749517
-8.91570158540923,-9.75745304704644,-7.91990912355529,-11.6150333633837,-10.783138593846,-14.2726395529527,-7.4774345291378,-16.6052302669012,24.7010419495753,70.7005162400426
-5.06721283811657,-9.4767348056729,-9.63122653529281,-12.7658867633133,-16.9707725915299,-12.7368072746792,-12.6699825235615,-10.5901278838529,12.3854266056384,12.0696239128243
-6.27999688651273,-5.19059595500352,-15.0999402416022,-9.24825924596796,-3.27388458840409,-13.2397918898375,-15.6169619098827,-10.8484647999462,48.1330118158541,6.19034187468351
-13.1018915429725,-9.03595743904822,-6.53618388077617,-9.53741536809457,-4.29087905937061,-3.18335400866997,-16.0403657396366,-15.6968893259149,48.19567476394,0.417496015346842
-14.3552069997732,-14.3627910845629,-7.10327150122728,-8.90729305916047,-15.2873156441557,-16.1876285582595,-10.5904741672422,-14.395386891542,22.4891767169873,10.5512185502448
-12.8160646673152,-3.36242761785304,-7.60395708555821,-5.86871992969699,-6.12233998510148,-14.7250974874524,-9.30586901536537,-16.9895257414272,69.8195959802368,65.3560575108568
-11.1448046827815,-7.87619581331359,-12.2073964841221,-4.38485705247801,-7.44244463789929,-7.90492842296884,-16.7750717012389,-4.99628960417025,42.0759414946195,47.019672752358
-7.4434118799665,-4.68208218588494,-13.624049957539,-7.09383203682024,-5.39498594890535,-16.8957397546349,-12.4151202271231,-11.4654537267345,36.6681395130989,29.2951028877811
-4.05062724616658,-14.2293377817413,-10.8992980747642,-12.3268870341214,-3.62616333258804,-14.5028123522177,-6.43036558774672,-12.9341576711391,47.8226343394141,11.8966000294837
-14.5956345723006,-3.98805982624227,-5.20671820065333,-15.9974542385782,-9.82190242242161,-12.7013152490621,-9.27749487099797,-16.8266832265258,43.4602507831296,48.0137247551233
-4.44217672786675,-10.1190506553552,-4.21962847719714,-15.684362396182,-4.8613300368418,-11.5493504798957,-10.4541863435255,-8.17761748812115,59.163508533634,15.2573916000256
-4.87757622146187,-9.07669460348925,-12.6213802823145,-13.965854838165,-12.5120736587048,-10.0245999748004,-11.4087211956233,-3.44180412328523,8.10172584282118,48.6383592095459
-13.6322440866865,-9.95086396280257,-4.99883414019551,-5.58799758459721,-6.63635599314328,-6.66589549239073,-11.2383394697746,-12.2825718539478,51.9952704573807,7.44769658355508
-10.0159175616661,-13.9196815791698,-6.06370926818484,-15.1550288173896,-13.4099884061506,-6.79194573228015,-6.03788490832131,-10.5492882979992,42.3390592123847,34.5140213796054
-5.08717709311703,-4.67478043136513,-11.2610581092685,-10.4491096948567,-5.92712442991184,-12.7260793383438,-16.0968457963262,-4.45366985422745,13.7901820827392,58.043672579265
-11.3118925158656,-12.7478069418413,-12.7787468492966,-7.51818107501278,-11.6660403042696,-14.6812479096749,-9.54470883575408,-4.56815525441524,65.2113127847726,20.6928883405693
-4.83353838612186,-4.10387583629647,-6.71434593114676,-15.800308291425,-6.79049895810848,-14.7855074568307,-6.85308556049969,-4.17437051176699,1.67217799510108,48.8793097871239
-7.9179611009201,-10.271444709457,-8.76254724478442,-9.85143228248321,-16.871243838422,-3.13362554239435,-14.5529410901661,-15.7889415697777,40.9086944811337,34.8026870763686
-5.1642693478805,-14.642042985796,-14.837711223904,-9.02673106386512,-11.4133312388039,-6.00586996805016,-4.77022481710604,-8.2417529669106,20.9871881075262,37.0968834519095
-5.17631836878136,-6.04564844569191,-11.4118510095635,-6.44056257185806,-13.166894133437,-9.54958411942609,-12.9505854821443,-9.50944114970323,60.5432609445357,30.4650305693038
-15.0405409530527,-7.34114170138212,-5.47339202277549,-4.26528971863491,-8.18795556581859,-3.57769411419658,-11.0072568618637,-10.1721086917324,0.202480276784627,23.0399501474225
-11.4059612486153,-5.08096810330916,-12.5186387509932,-14.9843456501705,-14.336364389726,-11.2479290737011,-5.2457805304802,-7.77562611889793,21.6213295236987,42.8294753876631
-16.1419078406366,-4.45888584767189,-6.89579885545466,-11.8099045892926,-4.19253533400456,-15.1702222008351,-11.5663289573416,-10.7705586577537,13.1974954542238,4.38533208490117
-15.0849535346408,-7.03163433527714,-13.050299651308,-11.9316875421721,-9.17474740787223,-13.6589789049085,-16.7003690041499,-7.21691025184933,74.6763907219051,30.1374097164546
-7.66772934799083,-3.79287191645196,-15.0149514526376,-10.8479266524496,-14.3944251553239,-4.39749944583932,-8.37396702584578,-11.379055766385,54.9810970969847,10.3783020184259
-15.0334355564788,-11.8651198534169,-14.8758501721299,-8.22547701098723,-14.7986114845113,-13.0596721531237,-4.44678826200497,-8.97247230919916,25.5625847115938,43.243719483685
-8.05311213498423,-4.11923654919863,-5.43013305254653,-12.1656392706102,-7.68749033647357,-8.23091426426126,-12.1067876009569,-8.85139352722419,42.8664782884007,43.897447352903
-13.9451480083899,-16.0557933832346,-7.31205108159408,-9.866800481671,-9.45511296625295,-12.6658925213357,-3.5334975836291,-16.1526011734251,28.2423549239233,11.5357117539213
-11.1659981429954,-6.16957165568601,-5.13700797058316,-10.7718224250646,-11.6643671274018,-3.21708343440294,-7.80416320439754,-12.3465075745811,6.29333629425382,46.1138870753639
-8.97927795527643,-15.1077292996058,-8.9326002980317,-10.557444270011,-15.8170293082763,-12.5521220538937,-12.2746355057382,-12.3049608143941,44.4080218747607,21.3383473983093
-8.81839072119677,-6.76877494226629,-4.01197987480881,-4.2556951409122,-16.2600407721745,-11.1953057915689,-14.2100767117478,-3.19540529106557,73.8180575545819,34.0893528933171
-6.90131457153568,-14.8790164862028,-9.08656680279784,-16.5880819552215,-4.87717209746502,-14.2466693185694,-14.6678248859015,-7.19881116265478,28.7558174432488,41.3387361888774
-14.0884504006272,-9.82820533160726,-13.3043146887799,-15.9772076409115,-8.89799075596547,-7.80516729319701,-14.5330731358947,-15.0878663859628,74.6211340918264,23.7763268611918
-10.7337493025009,-9.66182883941848,-14.7043336263672,-14.36468339918,-11.3096556328414,-5.94984624066949,-9.98123760630982,-4.88296624646336,54.9291224139801,49.5277020519774
-4.65139413044788,-7.57781789548602,-7.24533655706094,-12.0262222460145,-3.60349376557348,-8.65767140080361,-13.9369596589459,-15.1733709587972,66.4426960358396,64.5757790081436
-5.7923385574501,-7.38518947480619,-6.39914415283222,-6.45560890645022,-12.8703236417291,-4.61573887566151,-16.1190557515821,-11.4080804952043,41.1748179084098,71.8932363121072
-9.00306964059128,-12.1816540940744,-10.3631242518597,-15.6177162888693,-4.06185234792158,-10.4602551085949,-7.8314114175397,-14.7571268984913,69.344967269653,65.8006275451567
-6.3204156594472,-16.2334293681257,-4.96957677006628,-13.7521817957098,-13.9982983543607,-6.74095081789978,-11.1534374449858,-11.9901660341173,4.66378704944509,67.3176274780766
-13.8760710477363,-15.9430911956024,-5.78597341270233,-10.5342073897249,-5.1425663219369,-11.9365578204296,-16.9080446964414,-12.5369965190981,39.4015950388333,68.8533943641465
-3.87668329712283,-16.5728189939419,-4.89579461220466,-7.04705813546945,-7.21879211339028,-6.31219123383425,-3.04956628340809,-10.000820103284,72.9692413294979,15.1268199475016
-14.0580495501049,-14.4360898297708,-11.7344187358888,-3.93777694129199,-15.6130704045943,-12.8081637505689,-15.6674008161607,-12.5576099036443,14.3936499681382,57.6977413369459
-15.9856964077298,-3.06966083804937,-14.9853227880639,-13.8701253059162,-14.976736716629,-11.5353150110347,-9.57589897109475,-11.2768720287224,42.4730462717183,50.2154020913411
-3.8975691334866,-5.41444522986887,-12.6955844019582,-12.2939235133808,-16.4157644762355,-15.6465590816028,-9.85500147996098,-7.52935651161941,11.8828592961305,47.4893449772091
-6.60252782654902,-13.6890535542117,-5.92788550165016,-11.644523872477,-13.9462975759152,-3.03661488495814,-15.1627279187823,-5.38270305663114,23.7082133976859,53.9671511283901
-10.823951212802,-13.6056954436977,-10.8910782220163,-6.05902695432212,-12.0401588568632,-14.6337269779723,-14.4713941997681,-4.80821878200769,74.5262783386745,0.165885436814278
-7.31155656442745,-4.08250358956447,-3.46741654139897,-10.3538969402472,-13.7299443079941,-5.31371880425652,-5.13221199924266,-12.2436019192343,61.810654591833,26.2644581187051
-9.88837966987211,-13.4793319307081,-4.93818136891443,-12.051569006802,-4.02677158761723,-3.47021445556171,-10.8695918414444,-13.4380429398939,57.9118424849468,35.2653676886635
-4.00530188695155,-5.04025829518726,-16.6181988361673,-14.7320508369133,-4.94388948378619,-4.60707925607963,-10.1589202498696,-15.8930276382454,63.9476036316482,52.5653421274095
-16.2400211318657,-12.2623982817042,-11.8868939095354,-14.6472953834259,-13.6800428956896,-5.13863168339245,-9.42822592324857,-4.65121104438789,5.13823697609478,29.9850661030621
-5.02623971866909,-14.5980619109757,-13.2947898494639,-6.57301551171765,-4.16501757210307,-6.69084912663512,-3.36558334203996,-14.849313171206,54.3560232859512,4.10542885524337
-16.8073696628734,-6.18635533518251,-3.12844130044198,-4.4867012034962,-13.0696948789838,-15.8777214626069,-13.206985307469,-7.85293892427394,1.73925279993564,40.227708668093
-3.07802220291644,-8.54693213861855,-15.0919022540008,-16.2479601385016,-12.3087289552414,-11.2696425197301,-3.15493947153073,-6.24949463333888,53.4745860775933,45.9267408366431
-12.5975035002511,-15.9726945201657,-13.3744777121362,-11.0580556241143,-15.807966361139,-5.58164956711046,-13.3756581437425,-13.9473379445747,42.1863994384243,69.1519903119653
-15.4874632294816,-12.7288722070148,-15.7055978466175,-15.7333023991766,-10.1433111710767,-9.85421107197553,-8.5296271290034,-6.38972293844912,74.774719441426,51.7125834373408
-7.70600882170815,-9.50734104699362,-11.0480725744162,-3.29862680122675,-7.37092146188952,-13.4193299367707,-4.18155714717833,-14.3514274535589,2.62008309275843,15.0567646309908
-16.2079686452807,-14.2026568782753,-9.69410049951076,-4.20981811260432,-10.6239610423832,-8.60411607032642,-13.4027188782725,-4.47623027721606,11.0286405239662,18.2689792123041
-6.01385412774514,-13.8126305519645,-3.05444657945074,-8.66306720046932,-4.24149554392835,-6.54604659525212,-5.2212865194683,-6.67931182299834,45.0679185775167,30.1735116349126
-16.9214413247039,-11.4912952019419,-15.5898838889566,-3.82718750442425,-14.0797131083105,-11.0353810118134,-16.2877057125648,-16.8374793253448,53.9200767625531,37.1537772084761
-12.7820213370854,-5.8072148575075,-10.1665475262692,-9.52239319945639,-4.721404370429,-3.9499010381964,-11.1624361133245,-14.3601468669996,37.4760045956878,38.7786567426869
-11.0040693338676,-8.38139258617023,-13.7662615184286,-4.59218001839099,-12.7803129385146,-10.8790079035992,-3.33469459965127,-5.71415387331229,38.3597830457089,32.7173757038894
-3.56506505138148,-9.41031958862022,-12.414302081116,-15.3909584956286,-9.03916959525924,-3.75885107924323,-7.27649737042841,-3.49525580359017,58.823936210369,71.3422028668108
-13.6502230004263,-5.71842648098525,-6.68341836675908,-8.75095650823973,-15.1345325407297,-3.73799752164586,-6.36235652426165,-4.33263105699699,14.9045113722095,5.25458006642293
-13.1713807350798,-13.8294965902027,-3.05884346894827,-6.91421793198213,-6.19310956067732,-6.52569423324708,-13.3032517539174,-10.2879253172046,73.3940730865113,18.6763190867845
-10.1777707206393,-16.8853288993635,-10.3373762601004,-14.5283730817162,-9.96933949308283,-9.39613612302206,-12.578190875385,-14.6307825199054,38.8285861023702,31.6544246448087
