logK_S_M,logK_I_M,logKd,logK_S_D,logK_S_DS,logK_I_D,logK_I_DI,logK_S_DI,kcat_DS,kcat_DSI,kcat_DSS,kcat_MS,Hill Slope,logK_I_D_difference,logK_I_D_abs_difference
-4.9417095587207,-12.0436040461883,-13.8322753811879,-7.65709045799868,-14.593788213586,-9.4394509117282,-9.24680412039207,-14.1294254977731,0,44.0762578673777,35.4486574233044,0,0.6258991818483749,-0.19264679133612894,0.19264679133612894
-9.2227029327224,-8.41026845608372,-13.0965526701068,-10.0463717381153,-9.33955448373314,-11.2047521537943,-5.00098727420066,-14.4670060454537,0,50.0306809169997,55.546454766579,0,0.8564099340155283,-6.203764879593639,6.203764879593639
-14.7541540973438,-11.0668956963117,-16.9304681561231,-5.904631543105,-14.1036233463227,-6.54099865762377,-7.29832091573067,-15.7402521881186,0,39.731079342775,1.37131722994382,0,0.3677641906065511,0.7573222581069006,0.7573222581069006
-10.5729864383992,-8.99515143897105,-16.0092153185043,-9.09515361375129,-13.6351227934663,-5.26291590764234,-12.3059203727269,-16.3594709836496,0,58.6956998475536,24.9554803517007,0,0.7333666072742164,7.04300446508456,7.04300446508456
-7.68106107524689,-7.29481540406309,-6.44942662135186,-9.19964964873251,-15.7756876831469,-15.3283659098917,-13.9551273073894,-14.9305977724916,0,50.2831720497343,22.9568364886218,0,0.40030479286232123,-1.3732386025022993,1.3732386025022993
-8.48474842836475,-15.5389114912786,-16.5726555541484,-9.60839754940663,-4.14729702862259,-11.3449162329054,-10.5789134233654,-16.2173199425447,0,55.5991205993691,27.5432017298648,0,0.6896937418618685,-0.7660028095399998,0.7660028095399998
-7.84770853999117,-14.9228868851932,-11.4268940884904,-6.81801299612177,-7.429385902829,-16.9278510068483,-7.32221345965192,-11.0747761473567,0,21.1924991593638,37.5332494768139,0,0.8563380116361995,-9.60563754719638,9.60563754719638
-5.24745386099722,-14.7823936664541,-10.9820258361828,-14.853820336991,-4.47269924795022,-12.7040841339631,-14.6053104904112,-16.9196095102127,0,4.86029776203213,4.8821682578302,0,0.8271555630010577,1.9012263564481007,1.9012263564481007
-9.77149002957158,-8.46630670186179,-16.7804573531025,-6.42153416212602,-6.96486443063151,-10.1275502112131,-3.83926879705722,-16.4884357006792,0,32.8571815355157,41.1854821327259,0,0.8765939253849732,-6.28828141415588,6.28828141415588
-11.1833431316768,-13.6376249320935,-13.5275108497213,-12.5923632494565,-3.48735490404163,-15.6627713528699,-3.40744371772511,-16.4740231798422,0,34.2201566466596,54.1791761387314,0,0.6504972564045424,-12.25532763514479,12.25532763514479
-9.66220549048623,-6.99776318550343,-4.5856031530234,-7.60139892465854,-5.88874452340975,-14.3242608810947,-4.63610312019102,-15.9669751252402,0,36.2010252778942,56.3017750175844,0,0.7390121970484046,-9.68815776090368,9.68815776090368
-8.82612099244306,-14.4179094022745,-12.9884493140243,-8.05009599837614,-13.4879657668918,-11.7173303490756,-10.3738870751406,-15.4825821382459,0,46.611945856805,36.0675739636703,0,0.5539181064983006,-1.3434432739349997,1.3434432739349997
-12.6482930368814,-8.82824626611546,-9.42609477342013,-13.9136441077157,-3.03251894414145,-14.9824012195226,-4.50012189380219,-16.5010511253858,0,58.6181753439072,28.227742939617,0,0.7834293867728938,-10.48227932572041,10.48227932572041
-10.6577459321739,-9.23259817008162,-10.4900230331775,-3.5172608492733,-12.118447748397,-13.5406502509741,-4.1578624821133,-12.1649883442721,0,51.0336214942625,40.5306835533818,0,0.8116881958450181,-9.3827877688608,9.3827877688608
-3.63389369972609,-15.2781321500735,-13.9671998044513,-8.40785984569509,-14.6447730561071,-13.8053615598129,-4.69352831196133,-15.1238572369493,0,15.7450639854069,27.7604381374957,0,0.7359239426881095,-9.11183324785157,9.11183324785157
-7.78851813464565,-9.46345142534189,-9.10161974516325,-13.8474800876523,-10.7253033586578,-9.75826106996275,-8.9841031260672,-14.8075099731102,0,56.6164120556612,54.5257531303272,0,0.8169254649665991,-0.774157943895549,0.774157943895549
-14.5424432513947,-11.768081673577,-15.8170639644172,-7.25579701645067,-11.5413671964444,-10.9737961240481,-6.19906240124256,-16.059795091283,0,24.9779246912047,38.0052220970567,0,0.7906772048453438,-4.77473372280554,4.77473372280554
-3.75234358323691,-8.82278519086307,-14.7336930245273,-3.26248540896503,-15.8340084655895,-13.3770883259526,-4.82760038390942,-12.8920923259985,0,71.5283833015244,52.448032476817,0,0.4602862768160898,-8.54948794204318,8.54948794204318
-12.6223339336845,-12.5507533171899,-10.527906887609,-9.88790475993138,-13.0868865453526,-15.8287696751212,-6.06883835474681,-15.5913031748952,0,9.93109407284064,63.7844068051607,0,0.7418406537730985,-9.759931320374388,9.759931320374388
-8.03119522616547,-14.6206087084804,-15.2374950711168,-10.8098924751966,-5.5916642133249,-10.2962123137466,-10.2292600351656,-15.0981902657528,0,62.1424309733149,60.7459699651343,0,0.8028474040166984,-0.06695227858100061,0.06695227858100061
