"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
-9.2059451875824,-4.08588120501284,-10.9930891528855,-11.1379220404167,-12.6477570206555,-11.5759165904391,-11.6877936014948,-4.74753477245043,23.3359415744216,74.1681730515696,66.1080210313574,26.1081197047111
-10.3397194326322,-13.8278188815361,-11.5718922916987,-4.43020148182008,-8.62628470392874,-4.16792281111856,-3.81839723793632,-10.3291416398657,3.85233925525448,28.4082494555844,50.2243940394017,35.6140165768139
-7.59129939300004,-6.62178529920485,-3.17237172274031,-3.95168646850544,-12.2097055486241,-14.6304288056239,-15.5631772075749,-11.311206711032,15.8837234075612,0.969245008393773,23.248687504009,10.4920178549504
-12.1583426879302,-5.4213317297989,-14.3682351801913,-5.74344122365117,-6.56704499235302,-6.22982734013964,-6.11696257149577,-10.9514069596765,26.5382206204691,63.6455926731991,56.1384755344066,58.9053372030077
-15.5190053687721,-10.8881746185999,-16.7145163429913,-4.75239595131949,-13.1211244476735,-16.1463251622006,-8.1249291754866,-10.5308013812011,36.8188313083048,23.9285812302225,61.8014674299635,20.4316216597217
-3.61018420893084,-10.9376423369939,-12.8613370610698,-15.5018382949279,-6.7735941171967,-3.60541312085567,-6.86231118170191,-4.16103537982842,51.1369007002335,37.8405279966892,3.86646713476977,50.6022988544666
-16.7719511880584,-8.63989788520485,-14.4463732178899,-6.20853121209741,-15.0151701706929,-14.7111037597082,-8.89984571679379,-12.924634374598,60.1019130295445,9.43488134132058,45.9641113793553,62.935160670894
-3.35833709777789,-6.37842212338126,-3.4055810697766,-16.3347645042691,-12.8752885518067,-7.26791985169025,-8.29037695119116,-3.99601111518736,58.1416970753664,45.9418741514662,26.1028863591462,64.0603334237257
-8.87653410390275,-3.81239824553626,-10.8496718152661,-14.5792162692134,-8.37971967976289,-3.49106259285761,-10.9733654735293,-15.9805324656591,21.3081999608962,48.5033254402358,55.5885478146438,38.766922560042
-5.46502500412916,-3.53962068401966,-6.2588220173927,-14.5173599466632,-11.046384873057,-3.79489480755306,-10.0734787112114,-16.6679799228737,66.0594022321666,57.2743955872284,21.2926708272798,6.17577238259953
-9.64652782436339,-7.56031571386587,-14.0804681543472,-16.4541358510524,-4.02372621164992,-12.4852036106765,-16.1414577842614,-6.17104736167025,61.8653508948768,55.2754088863742,13.2278518898034,45.7691565187764
-8.00332379797734,-14.7371198404812,-10.6055548665394,-11.4012194449135,-5.431513974259,-13.9447761646725,-6.34115785802086,-7.2453671442396,0.370789228632348,37.1419909663528,66.1924503031606,26.7690040951967
-12.9959390477587,-13.4027275889145,-7.36322917208951,-7.40770165420226,-9.2388693234174,-13.5028697903717,-9.24930086747003,-15.8826790618905,3.28192792270915,64.7794485891215,44.5100154448551,19.5714515280048
-7.89432818761719,-9.56933605860337,-12.0896365166171,-5.71935598137635,-13.4768249763373,-13.1179547589438,-7.16261978206714,-11.9971152436267,64.129103599973,42.0794617919298,24.2667294395284,74.5908792220324
-7.21614123613434,-16.284147223909,-4.89214423463512,-11.6808474538759,-7.19194885109812,-4.467239219809,-5.94334373254063,-12.6726744126961,25.0086955467303,27.2619287879253,52.5162390911143,0.829552392410114
-7.00574670186238,-11.1910937841163,-3.52108004006958,-13.5888347388864,-10.5279593932695,-3.73660880696392,-15.5758514351537,-11.076128655653,70.5189970169793,65.1576791911869,37.1094010107574,12.245175149421
-5.18138854377223,-12.8517780984366,-16.4766096984131,-11.8743890783241,-5.71849441775032,-8.22520862142108,-13.0795188050708,-10.8060021910246,16.922850454115,67.0760625964869,4.68202959546587,8.4127876587119
-12.5341617607945,-4.27520497901472,-11.6542941988527,-5.69756085748351,-11.3381939150209,-13.6186364164916,-5.20726433274997,-5.04337768462207,37.5069223108515,42.2746893100213,62.8164955511276,21.4218621584895
-8.38965213967133,-13.5637433920712,-6.06592575974022,-6.44323971462599,-13.1939034981552,-12.5720956258221,-4.36719824442826,-3.76162235359307,32.5282412621321,66.926486572171,31.7700675041741,42.1803504056105
-5.75831501887599,-8.11168951484235,-13.2036892211718,-11.6475530430804,-13.1168713409423,-6.22955164160156,-6.3357835656778,-9.7215200908022,60.2755560555233,54.1669347356027,38.7802351793402,74.3567850305774
-12.6012161349227,-9.09450337941325,-5.30430402422594,-8.38198501179516,-5.89957022090177,-14.799269108414,-5.37644222265072,-5.97471903920095,20.0620079150435,72.4189119906822,22.1810113844572,41.5899081482005
-11.5281725737181,-3.82427651538146,-13.2711447277622,-11.7765910611497,-7.72604618433206,-5.16506725994688,-4.66990263721258,-16.5345936823679,70.7197004824248,56.9298545246234,36.8905436064658,43.129959727191
-14.4681280636762,-3.96077042136029,-15.8371343258113,-11.5027341648261,-9.92795627748412,-7.03872541902899,-5.28886963279652,-5.91446219315277,20.9728762310167,32.5319780418766,1.08955041910638,30.3595344627503
-14.7875912049786,-7.68508769548819,-16.0517027547622,-11.2964899557272,-7.81314896024587,-8.24306922597247,-9.25967070648274,-8.66924449053272,58.5616661608365,36.0505262880027,53.2705410063244,47.2824676473951
-9.69404484061231,-13.4330620242311,-9.49352246590527,-9.51067976504224,-14.1371208380249,-6.28232237015264,-8.94804398584808,-12.4884091499036,62.685372108359,55.4703326776793,14.1619691486046,23.203641762748
-5.70802185510644,-12.7147920924228,-5.32201818844522,-13.2142485093988,-6.48806012828606,-13.7626010514871,-7.0751551947631,-3.27719819303183,10.1864191207022,40.6437047886295,46.0025904855895,0.0149295990297105
-12.9023922195884,-11.9299079925305,-9.54111839717799,-6.40059746487667,-15.5481937710964,-14.3797507200851,-7.22813971035895,-4.87746624011612,44.9267474477249,64.0533895074832,56.0221074139728,71.404590380381
-9.82311881246557,-11.7867089147131,-13.5233001633529,-5.46682853139876,-13.2222050974472,-16.8408074769673,-8.71600868748063,-4.34286801184555,28.6017553789011,39.573588657722,12.2384934960539,68.2602620051731
-10.0044313580237,-6.09967696663043,-16.9395175325026,-3.14612998813628,-3.71066821935656,-15.3619333669301,-5.23299340561926,-16.6706954195067,19.747725659429,24.9162792080903,46.6034006909723,2.20119263303233
-14.4087178942908,-9.96190870069722,-8.19289627842423,-11.5981861500396,-13.3809197423617,-14.4521000150851,-16.3544692864919,-3.52255280108005,7.64287850942113,72.1647032329312,4.96858372068498,53.5845360884682
-9.80775560469357,-11.5147288205635,-9.52289483356369,-15.4456236348962,-7.44508067118348,-14.4694374454049,-10.1807500581878,-6.13621642413638,44.0694137396797,71.8058352924487,74.7631962458405,68.6727761550725
-10.3488385099242,-15.9293299104553,-16.1364673700872,-6.23256263535605,-8.07306106534805,-3.3877434675754,-8.76654634575904,-9.62569034527987,11.6684963796067,68.3759163181996,67.0038730027853,16.8103455518192
-10.1852649078757,-9.93626584638823,-15.7325141482709,-14.094692526864,-3.37272548110969,-15.8509243953002,-16.2041944027843,-8.79344730528761,54.6424828788458,69.8233418307477,62.5199260783475,39.2218434924865
-7.67358105479917,-3.79780885788915,-11.620826417991,-10.4169531312312,-3.84764487949642,-13.1270065032825,-7.02822113277102,-12.9808126896935,5.84649862593971,49.2453799213894,54.9930654152704,9.54095425707288
-7.37213924998348,-16.2486490960944,-12.81067125685,-14.3933615763643,-4.91364547813195,-14.7011323415108,-16.5458753617233,-5.52950716222893,36.9685765933612,26.6400460832287,25.0017664545105,51.5305808285245
-13.831059429627,-7.06849414487532,-15.4123136727689,-8.44507887312155,-11.2473998483669,-16.6855304588326,-16.4040962336563,-3.96112997592553,23.0343537217216,37.9813299408794,19.2094732857146,1.92087851293269
-3.25529048145092,-14.8039589770882,-9.7093826903048,-5.55694116034945,-6.77931293310518,-6.88917386482298,-7.15987365038423,-15.359825401744,17.7140840211161,0.9573603990837,51.3723197483516,54.7191515077389
-13.2015549502117,-4.41000397941554,-4.29256026101354,-16.2530304018946,-10.3780901652347,-10.3786477686569,-14.5284784452196,-6.82819539271267,44.2452916834614,14.8686743848433,23.3312296748115,15.9289616724383
-14.7827849795975,-14.3153897083623,-7.79684801107012,-5.61207352506658,-14.4807138487708,-4.341794846127,-5.55843852264062,-4.57228917283541,8.01326825229276,45.0668597386294,37.4529679798085,9.25456256536127
-16.9710514518967,-8.94982284908751,-15.279510651251,-13.4495398864065,-4.05074350870466,-10.0629047366237,-4.26007113148999,-10.1180369156815,1.58745865939942,1.70928202167037,62.7596518437797,4.45803324026987
-8.56837732397886,-13.1201244741348,-6.03696012644074,-15.4819582818018,-7.76601083588623,-16.9381517600399,-12.4119480141883,-15.2829398805925,13.1030908609251,25.4537477962242,65.3220973477629,59.9719411776977
-15.5230029884797,-6.27355652571013,-15.902936255837,-16.871144403574,-15.5916447628544,-15.8633149171135,-9.03530284188939,-9.31007770557902,63.4581392007455,54.2528406234307,34.6505097695062,1.56164907132159
-4.32382779967291,-4.4348279990735,-5.1551697248817,-11.0791848191921,-13.8002566460677,-4.17597995832651,-7.60797061349666,-9.12507118253154,14.4455968448846,71.0858328762429,68.2753808405797,26.6341860760533
-3.6880651755129,-6.28854948497019,-11.7132397095647,-9.61830386138637,-11.5709952393237,-13.2337312655325,-13.3954356063495,-11.7102809682337,48.6667861930135,29.7148037806631,53.5596191186656,43.485132982732
-15.8477589685433,-12.2162187337897,-14.832671076674,-13.289601936351,-14.5178556732017,-12.9386452674316,-5.87737034233026,-12.6171850321442,49.9010496587312,68.3343729039811,11.3893225636723,1.94635008827958
-8.19501768665644,-8.64113272487223,-15.4910098669226,-4.90931697111269,-5.40636791112935,-8.14166574560911,-3.49668442770159,-4.10781219960093,54.2013398842601,15.8359400231286,52.1150479439402,20.8148706824711
-5.28008156819386,-14.7150668853364,-7.90393566974895,-15.5390942987211,-7.37422723608748,-4.36667144704731,-9.40139367721979,-16.9311699529117,23.8508449902706,33.6763178544823,5.25199149836961,53.748316289495
-9.8687128158981,-16.1168483916665,-14.1826526904005,-15.2829178828264,-15.778984619692,-16.895545953558,-6.95961104927198,-6.60693639596128,43.0421601453843,2.10361768286268,19.1656824403902,4.49032300147286
-15.0676895167253,-6.96353097290448,-6.35387566099474,-11.2440575384728,-15.7761813572734,-15.6970815411308,-6.8927568278777,-13.4177774789314,68.1514072223729,44.2178807697451,40.0283454947738,60.934292757815
-8.45735903348667,-9.90219758605743,-13.1222972860362,-16.8252708549931,-6.9821824140884,-13.5538736415514,-12.604164784943,-12.0667693791415,23.7671577419294,15.3259593898704,10.776806544814,3.60575576303643
-10.5800391672305,-7.20095978646739,-16.4420602472237,-14.5524030050625,-13.0071442201458,-13.9940144154653,-8.0762497914644,-12.7745792858059,57.941193520599,3.67260210303473,11.6854770089284,2.56282301897183
-16.0764735748984,-15.8742501715303,-16.6533689545684,-15.6831936547049,-7.75881314288918,-14.1489374357397,-9.64374449348389,-3.9035899093064,71.6511693117977,56.6016747001698,74.5355418700754,35.0319625710987
-4.45522632312342,-11.3729416949423,-5.9839914624026,-8.42296563433525,-14.8270562233354,-6.02411629811563,-7.08835916671143,-15.4913685321006,31.6559273408563,61.1909879524307,14.9829711785034,56.4504680967395
-6.78839184482936,-4.36254462914905,-3.7083566596203,-16.5860843154888,-6.4068984189753,-3.92615577348159,-11.7634546721963,-8.88553163635945,43.5017178529588,65.1346893053816,44.2884129416733,49.5388161808014
-9.47571839358811,-7.02159598037209,-16.7442585484122,-10.5641635350857,-16.2729815978036,-13.6640921539381,-4.60828490910805,-5.12301050272882,22.3548760666751,8.22034327254107,67.9387605350989,42.2551880729705
-13.6461429705329,-4.97786698248983,-5.49415018954966,-15.6187942908596,-11.059177036556,-5.5450480408337,-3.7820751710989,-9.38870010566791,59.6762612304522,73.5096982940391,38.8877859030641,46.1572327605123
-5.46736060287738,-7.38522040566709,-14.66499471736,-4.83256684413133,-11.8908469635094,-4.09078921580017,-6.88681072392352,-11.6132156901248,36.3633343651443,0.525261656448129,26.4312407781364,34.0538415895711
-13.5742675216908,-7.93119798637489,-4.32575315251797,-16.5163409994745,-7.24680036546155,-14.0448367152989,-7.72559341793,-13.0084766537835,70.123479868038,45.0223140279256,20.175229573783,74.2625185121445
-15.7550123257558,-14.1006012030362,-9.84026402371624,-3.37480502444892,-6.63136170952413,-4.33221376347048,-8.41634480965417,-11.1208301275428,59.367668374175,48.7528842727246,68.7442411057593,18.5076378501614
-4.69969735586937,-9.18496102060447,-6.51676296491758,-5.68992972564879,-10.2503223659865,-5.21874959399453,-13.4015135326195,-11.8722729020979,66.2094526396767,41.8153859210451,66.2574489550246,62.4363978120504
-6.66243836832056,-13.9953515123403,-8.60275423584394,-15.2878878776182,-14.8890790838913,-15.9089748523664,-9.5802751088161,-5.29162730854945,12.2801401708438,35.3712337392062,36.0864949498465,56.7890407187724
-5.02456392213451,-15.197882715896,-3.43620755941728,-6.33418422999852,-9.76232106136503,-13.2101243964291,-12.686754268309,-11.8815521618841,73.9809335927706,17.6124767339561,18.8377786547964,4.31653267255111
-16.8430093580385,-16.0080789518427,-10.0275539899793,-4.5713544262406,-13.9124012171939,-11.5296165246693,-15.0269959204583,-16.5428210208919,64.8239610672957,52.4366879979864,61.6417058923293,25.6933446774917
-7.48363358821957,-14.817884872561,-15.8897828268046,-16.088534887311,-12.6051953346298,-9.51991160507519,-12.1336926967154,-6.09031788952057,33.2253661150346,72.5780161298934,61.4678259803995,70.9486054423079
-6.78539812507234,-4.06184146343977,-16.6591072048506,-7.09158907391839,-12.7091868327741,-11.7220388436543,-13.0495444833335,-13.8641549672967,74.2839722427522,27.0551446918451,32.1840724678966,25.7416867151158
-10.9329659124639,-14.9088487288466,-11.6190736026422,-6.50408638828318,-7.43726123721805,-9.56265211370271,-14.2349455633493,-11.1072257605637,61.6479661309806,61.8353690624214,72.196541449363,50.1923308352596
-9.67511478079893,-14.6366738693777,-8.88369597202507,-15.0121839793806,-6.72670741757439,-12.1719454682494,-12.1112494149999,-7.68222959036822,48.6819177110971,37.7694907024194,0.817037323986297,65.4040339921176
-12.8859384328529,-8.03272893848759,-7.32762399866506,-12.1647514018729,-7.58208799933623,-12.1513850289976,-12.8215138856058,-13.3027182533959,59.5254125710559,19.7826189725281,15.1116950589587,60.7730944642879
-11.5746373842745,-6.30278070258275,-5.79699306573304,-6.03962829386452,-5.73544419122585,-12.5630589086104,-7.60437826519553,-10.395256922905,29.4921562048118,71.7218946639542,34.4383479376731,73.8787225805491
-15.0558444051769,-5.05317660704576,-15.4998518156969,-16.2075886437935,-7.95383552805237,-5.50955030123433,-5.34563789400095,-8.4944890041769,47.0192192736547,17.9330926816631,5.45617404137214,46.7567513026111
-14.8963002744821,-7.25591738174884,-4.66085930295829,-7.97148254628084,-6.56823187039946,-11.5882692907463,-13.4754827480569,-5.55122045375281,64.2617708338931,64.7327359856211,40.5899511410727,7.75103365720832
-6.7527637894012,-7.51241247687037,-15.8634595234483,-5.97447480980358,-9.14934735047589,-5.02340408245712,-4.93822198759387,-14.8391544977378,68.8513821583672,44.1801891730766,20.6008084413368,66.3741176100407
-7.93570332312659,-3.3429804954899,-9.6381656852725,-9.29083139345352,-10.5745440132201,-9.97156321493345,-5.36766910929875,-6.9321297836333,3.45636938843352,27.159992907322,18.2143107298814,33.0445236317092
-10.4191646159387,-14.3976523285216,-6.73133598865159,-9.95356177070737,-3.87958483340577,-15.1213780234203,-10.1858246339957,-10.2906601336744,73.2667402130447,43.5704078910453,29.3618069932092,70.2835346503911
-7.76118472123467,-9.29411244953689,-15.8501794359162,-15.7290159372981,-7.91615176454275,-11.1281485448934,-4.54609987253696,-10.1814093398795,15.7242487391364,43.0219253410609,61.9172838827257,65.5161253683484
-14.2843974597251,-4.32956949419673,-7.70874011810883,-4.01112654124242,-13.0756438247441,-5.63842047471739,-5.74303728740308,-11.2650880889568,51.1986395703134,73.73622872337,1.96885207274056,44.1746531511628
-8.55439538539317,-3.04228058527545,-14.557217967498,-7.77169582649898,-3.58095149280028,-15.1425771821001,-4.18590205417345,-14.4108437371622,58.6912676030165,38.9199751932017,2.89821581969736,18.4313055846939
-7.19392265330893,-11.2631034645023,-16.6513676915143,-8.66034384172196,-5.96717349346364,-7.84908422001908,-11.5582360852102,-7.82330591835035,22.0543636578246,57.0235489927774,64.9411116478639,3.73677790127462
-9.49111066109063,-3.80911730726827,-7.56119071393465,-6.92184574273047,-12.1716380077523,-12.687697277827,-5.0071858193113,-12.8798397629408,19.133377639816,65.7465898318944,26.0002505007171,13.4430686879565
-11.125195844905,-12.8959172868626,-3.14870565595934,-8.91552075867341,-10.5292182517819,-5.75345002156701,-16.2548263114487,-4.25241519978656,35.3621081271308,12.2238005887071,4.43510142676765,32.5358225748647
-10.4029047663625,-8.38157629292975,-6.84705595660284,-8.60341915913457,-13.4084077136949,-12.3775937817605,-10.8352957697296,-7.58539240539325,54.3243413731386,44.4990605147788,31.0312177049479,74.6609843730071
-7.57177055631508,-4.87826986823175,-10.6784602017843,-7.09996014134437,-15.7870555138654,-3.26297745744805,-5.06674863787242,-9.7269689736411,14.4561538844492,62.0010902958876,3.27841837941378,35.4493749915808
-13.7007689178429,-3.56310318402555,-15.3491560734802,-11.9690645740083,-10.3502074743011,-4.11820201323689,-7.41929980866252,-11.555835661493,23.3543497127295,43.3407679446117,71.6924066174787,31.3254568615282
-5.69172344369628,-13.7363811451814,-14.534931903132,-9.07696845336035,-16.6030166469809,-16.3113408931131,-6.59642744066613,-5.07476812228174,31.9937887811882,6.36616789827473,32.1291021791945,73.3337723018392
-12.7666701314529,-3.50454135656217,-16.2591375514281,-5.28518336108415,-5.24017252563974,-8.87964003700521,-12.7198499878325,-9.74289492239133,54.356480977785,47.6847925288434,62.1243962467398,68.5139175029146
-11.1940126643868,-15.9431505358848,-12.202862259748,-15.1771905203479,-15.933671786811,-10.38133758152,-12.0223590105396,-5.64975721616158,57.4259681754088,30.6037086070504,43.7317312174884,69.5803973699477
-11.3525308807264,-16.5755049019644,-4.62501469259853,-14.1793845074158,-12.237667691017,-5.0908613986088,-6.01399976073429,-3.87362948291088,26.989665960311,17.6764221175667,42.7920135500282,10.2687919560465
-11.1275789922329,-8.59936320142117,-7.67223447186137,-5.01176488648322,-3.37170928324317,-3.98530125004323,-13.4040710182793,-5.09149290742581,2.30726566172554,15.009901101393,20.8523093413375,62.3466417711962
-14.2653931322306,-15.1488025731111,-3.383197514338,-3.63702246423433,-16.7648008666141,-6.70795358121353,-9.72473609921085,-4.3482240696026,43.4658209442592,9.21680957937031,58.0543109778705,62.2304407716345
-9.67759501175978,-16.65052279439,-16.41597467795,-10.8275430491093,-11.8721153486266,-5.66161035076007,-16.3292121386448,-8.03895976866582,22.3621438301727,61.8516099573788,31.3121784921567,4.92626890073007
-10.8799820414011,-9.71174736046833,-3.59787614349816,-11.9954627734573,-16.4901703344116,-4.62741712317877,-15.3537693441496,-11.0368285359429,39.1761140898953,55.4971414614015,9.1742023187899,73.1946802561084
-10.5035654742035,-15.3503254443366,-14.1192613758604,-7.50661258339784,-8.44494615469715,-15.1771759505458,-6.64297952981777,-15.1002954178178,3.44070196893183,3.2782880107197,25.4945518353023,33.0604187213239
-4.65222732009827,-4.10468491905411,-5.45630245401398,-6.78773408602206,-12.4582469945648,-12.4079028853764,-3.51077787299794,-13.3599924020264,6.80288277016429,44.2672344693047,39.3303609867732,50.4682760257402
-14.4211517412215,-15.5973264780257,-10.1791943403531,-11.3154029702188,-5.85942380894418,-9.64189132379563,-7.23857799501275,-8.47643982021967,15.3713008004765,64.4160473207035,38.1065100787254,63.8192387875234
-6.58060850642556,-3.81578227532366,-4.81000302398671,-4.18008250019019,-5.51225763543327,-11.5113912800464,-4.78568016903512,-9.33671025680378,24.0977174003975,27.5431837241136,3.19044886350457,73.4538177394413
-12.1374632478827,-7.22251313691274,-6.34090586357601,-11.7646328784173,-15.1082804357122,-15.980815361298,-3.3113097613188,-3.48172342608264,3.53816720700183,7.73861559320299,64.5303851548507,44.2448656279966
-9.66814248904162,-3.15826344321198,-11.3845983996085,-8.96854968285472,-15.6867815033832,-6.93475492182919,-11.625582191874,-10.1498251935201,11.8253737900837,24.6387214929645,70.91094389954,16.7225612552004
-3.84096307978369,-13.3114183299419,-4.38034264783706,-4.09415941012679,-7.4624802534543,-7.44461958415886,-13.0677488589186,-6.45360370084019,29.0945914667391,68.5403358589788,49.7503968394711,71.0704947292584
-10.1844442069326,-9.32601893737889,-7.55442934370562,-3.8223007701749,-5.86459706071019,-9.77157690889682,-7.49553999780901,-15.9274317505401,71.7235539833922,16.8780290679261,17.7347839605622,23.5578301151568
-4.38270793562401,-5.57305763054164,-7.32085127618606,-8.80904353613048,-14.858120874405,-5.36951728421054,-11.9551053711062,-16.5520908909054,32.273593985262,31.2338133004907,33.1491497018753,57.6450623590493
-5.63384088406568,-14.0281881467985,-14.0698301232269,-16.4190471060883,-6.62098442222294,-13.176996195093,-9.67959797034878,-16.1277673535996,19.5769245029421,69.6066977956501,49.0959504109371,37.9669888067502
-6.40976105750874,-7.1299612096393,-12.184594676007,-10.6143305349391,-6.58869346973016,-5.01562369332868,-6.43134125950336,-14.3637521463419,65.1896013886883,7.6044066525728,3.46956248014234,31.2329208498239
-3.3364748068403,-8.52992249973342,-12.5273549664213,-13.2366330009397,-5.41841504302402,-3.27998257386456,-13.46054014501,-3.03368638892188,53.3063164429885,61.6306375774567,30.6872285080212,49.9224208208331
-3.00734895043108,-7.10554738044995,-3.45097850940036,-4.06212712578461,-11.5389200642644,-13.7937467574025,-3.34323279585941,-13.0709181787381,16.4242680671322,66.4371749280242,17.3159290236403,32.8059166600218
-16.8668030808477,-3.58761998824137,-11.0142178669022,-8.69971733681806,-13.7492181079752,-5.67160935938153,-7.646206571831,-5.06937717389548,56.7260815314576,44.6165358137264,14.6161433779931,17.3965667517646
-9.36690072070067,-10.597992715569,-12.7734505580351,-12.5930069486625,-3.5478014978562,-6.36639727433529,-8.68231786843901,-16.9079932706826,74.1916757937055,56.1735591495858,62.7804697821027,8.43106275279773
-9.43217544173021,-8.42845182110229,-3.88530134662236,-7.30166945548351,-14.3658307705726,-12.4620637094189,-11.3334684541169,-15.7326847241068,73.8600617354951,8.54630486811802,57.4433919974836,36.3583016843983
-3.32976577782282,-7.7500883643107,-4.92468894491796,-8.98231467298195,-12.8588790114029,-7.41951168027781,-6.51918057962,-14.3691110401659,8.73657070502231,5.88139917841705,39.0056913142948,67.3475997526984
